movieId,Titulo,Investimento (em milhoes),Bilheteria (pessoas)
76738,Steam of Life (Miesten vuoro) (2010),5.077718739,4862090.001
76763,"Runaways, The (2010)",6.074180283,5823422.391
77191,Death at a Funeral (2010),15.40387296,7907708.825
77201,Valhalla Rising (2009),46.55861368,9512570.363
77206,Diary of a Wimpy Kid (2010),8.780173853,6327691.745
77291,Aria (1987),8.554144237,4734603.208
77307,Dogtooth (Kynodontas) (2009),6.096020103,6269540.837
77359,Red Riding: 1983 (2009),3.809819829,6278422.19
77364,"Losers, The (2010)",8.631747094,5022149.937
77414,"Last Song, The (2010)",4.857743442,6060687.019
77421,Cyrus (2010),13.88649504,5777520.742
77427,"Human Centipede, The (First Sequence) (2009)",5.198258842,4933054.479
77435,This Is the Army (1943),13.08879008,5609310.827
77455,Exit Through the Gift Shop (2010),21.31335801,6166278.826
77561,Iron Man 2 (2010),4.971031023,5548258.487
77658,Cosmos (1980),21.38929538,7692501.573
77798,"Nightmare on Elm Street, A (2010)",18.3976118,5978330.348
77800,Four Lions (2010),4.436868515,5305676.918
77808,Bobby Deerfield (1977),7.700860564,6318005.174
77810,Diary of a Nymphomaniac (Diario de una NinfÌ_mana) (2008),6.248019185,5482962.312
77837,You Don't Know Jack (2010),4.767268097,4158815.796
77846,12 Angry Men (1997),21.51988142,5474425.669
77866,Robin Hood (2010),13.54675518,6219211.885
77907,"Red Chapel, The (RÌüde kapel, Det) (2009)",22.95151224,7368914.794
78034,Cemetery Junction (2010),6.493722238,5274552.506
78039,Blue Valentine (2010),43.08697948,8908540.049
78041,Killers (2010),7.317097421,5180425.738
78088,Buried (2010),8.664634714,5989126.975
78101,Life After Tomorrow (2006),4.208605926,5572434.515
78105,Prince of Persia: The Sands of Time (2010),3.875968729,4729515.965
78111,Artists and Models (1955),7.040183257,7482796.215
78116,Please Give (2010),12.2663072,5382322.14
78122,Peter & the Wolf (2006),7.539428794,5509635.278
78160,Ricky Gervais Live: Animals (2003),9.577743687,6860772.089
78174,Sex and the City 2 (2010),5.62809423,5935993.639
78209,Get Him to the Greek (2010),6.156698528,7216660.775
78218,Unthinkable (2010),5.780768928,6747763.293
78264,"Back-up Plan, The (2010)",11.91757876,7050034.194
78266,Splice (2009),3.84248379,4907049.465
78316,Letters to Juliet (2010),10.55559044,8730612.653
78321,"41-Year-Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It, The (2010)",5.160516247,6001188.434
78349,Exam (2009),19.97004644,5871707.517
78467,Jonah Hex (2010),26.91419103,6445622.048
78469,"A-Team, The (2010)",15.55109984,6781142.835
78499,Toy Story 3 (2010),21.48768695,6586966.027
78517,Joan Rivers: A Piece of Work (2010),8.100953578,4713185.347
78544,Ricky Gervais Live 3: Fame (2007),9.877625625,5914217.14
78574,Winter's Bone (2010),6.013675592,5543317.485
78637,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010),3.716198322,6246311.903
78653,Everyone Else (Alle Anderen) (2009),4.790306882,4937379.287
78703,TiMER (2009),4.562503279,5036247.641
78729,24: Redemption (2008),12.02651609,7074269.486
78772,"Twilight Saga: Eclipse, The (2010)",7.178967283,7011231.846
78829,"Betrayal, The (Nerakhoon) (2008)",4.216749232,7040496.914
78836,Enter the Void (2009),22.67452257,7367201.173
78893,"Last Airbender, The (2010)",13.32965933,4647329.915
78903,State of Siege (Ìätat de siÌ¬ge) (1972),7.15371297,4674945.432
78967,"Island of Dr. Moreau, The (1977)",5.29109948,7180604.86
79006,Empire of Dreams: The Story of the 'Star Wars' Trilogy (2004),49.17387771,9966969.034
79008,South Park: Imaginationland (2008),45.30457027,11192976.59
79029,Kurt Cobain About a Son (2006),4.481644282,4983767.263
79057,Predators (2010),14.40564404,5051963.136
79091,Despicable Me (2010),7.627755714,8448827.691
79132,Inception (2010),26.99611725,8393630.896
79134,Grown Ups (2010),4.393392705,5257632.211
79136,Thirst (2008),6.675965814,6613440.889
79139,"Sorcerer's Apprentice, The (2010)",25.18098255,7124017.221
79163,Swedish Auto (2006),5.654680824,4615889.4
79185,Knight and Day (2010),6.010550357,4913975.447
79203,Nightwatching (2007),9.369149198,4716829.62
79224,"Karate Kid, The (2010)",12.47124682,5122775.295
79242,"Kids Are All Right, The (2010)",10.31176214,5593459.211
79251,"Serbian Film, A (Srpski film) (2010)",11.34365363,6458757.942
79259,Cherrybomb (2009),49.9482648,9937245.36
79274,Batman: Under the Red Hood (2010),9.591905411,6014867.696
79293,Salt (2010),7.003247248,6615283.035
79299,"No. 1 Ladies' Detective Agency, The (2008)",39.54380451,9289724.36
79318,Winnebago Man (2009),3.643698102,3193146.457
79357,Mr. Nobody (2009),3.670051013,4362592.093
79428,Dinner for Schmucks (2010),6.652932314,4672381.458
79469,"Northerners, The (De noorderlingen) (1992)",28.57864388,7697154.896
79553,Ip Man 2 (2010),9.275342241,7887083.602
79588,Charlie St. Cloud (2010),4.596885119,5492072.263
79590,"Rebound, The (2009)",10.15019882,4811764.052
79592,"Other Guys, The (2010)",16.99715295,6137745.134
79677,"Two Escobars, The (2010)",23.9631772,8416297.779
79686,All Tomorrow's Parties (2009),3.738407925,2870796.806
79695,"Expendables, The (2010)",4.87189933,4133333.55
79702,Scott Pilgrim vs. the World (2010),41.64349424,8840556.803
79720,Animal Kingdom (2010),7.731980489,4875494.825
79796,Centurion (2010),37.51864584,8918062.777
79824,Babies (BÌ©bÌ©(s)) (2010),17.42167214,5986703.09
79868,Heartless (2009),14.88235021,5725726.894
79879,Piranha (Piranha 3D) (2010),16.43647287,7184974.466
79946,"Joneses, The (2009)",33.67538243,8681426.552
80026,Tekken (2010),30.7029706,9309572.692
80083,Dragon Ball Z: Dead Zone (Doragon bÌ«ru Z 1: Ora no Gohan wo kaese) (1989),11.74213699,4898375.512
80126,"American, The (2010)",3.946585641,3843059.036
80166,"Switch, The (2010)",28.65821372,7408585.273
80185,GasLand (2010),3.702746198,6635444.417
80217,Hated (1994),5.815320143,6608054.329
80219,Machete (2010),7.068735443,5713287.848
80241,Going the Distance (2010),3.996649529,3753000.018
80346,"Song to Remember, A (1945)",6.968227381,7013325.133
80350,Vampires Suck (2010),36.84775715,5882737.335
80363,Resident Evil: Afterlife (2010),31.14581309,9257781.59
80463,"Social Network, The (2010)",6.768928065,5354656.334
80489,"Town, The (2010)",14.44885186,4795506.627
80549,Easy A (2010),5.105189783,6363572.967
80551,Eat Pray Love (2010),19.63156721,5635624.155
80553,Howl (2010),7.835720717,6707610.148
80572,I'm Still Here (2010),4.02575112,5360893.182
80584,"Patrik Age 1.5 (Patrik 1,5) (2008)",14.440743,5925398.56
80586,Flipped (2010),31.97722584,7271639.156
80590,Wall Street: Money Never Sleeps (2010),3.49309701,4541247.429
80599,Buster Keaton: A Hard Act to Follow (1987),7.999423411,6143757.846
80615,Legend of the Guardians: The Owls of Ga'Hoole (2010),3.914096945,5691381.683
80693,It's Kind of a Funny Story (2010),11.45257493,6438940.701
80717,Voyeur (Abel) (1986),23.59515417,5800030.302
80727,Middle Men (2009),3.891848737,4942628.888
80736,"Poughkeepsie Tapes, The (2007)",33.2965681,8583299.711
80748,Alice in Wonderland (1933),3.632143709,5480632.503
80831,Let Me In (2010),30.2890873,8691264.275
80839,Secretariat (2010),7.510447725,7845234.552
80844,Lake Mungo (2008),35.49047778,9512044.979
80846,Devil (2010),20.32828238,8290935.432
80858,You Again (2010),22.3141315,6633260.089
80860,Life as We Know It (2010),8.765807404,8731672.944
80862,Catfish (2010),4.888654816,5943874.318
80864,You Will Meet a Tall Dark Stranger (2010),6.514127454,6270234.728
80906,Inside Job (2010),7.301676325,8113433.743
80917,Monsters (2010),20.68533705,6882247.003
80969,Never Let Me Go (2010),6.62744598,4726108.592
81018,"Illusionist, The (L'illusionniste) (2010)",41.98660834,9714865.308
81054,Love Is Colder Than Death (Liebe ist kÌ_lter als der Tod) (1969),12.65828479,7331823.4
81083,Kaboom (2010),26.66876733,8388609.485
81132,Rubber (2010),19.8860635,4112280.677
81138,7 Days (Les 7 jours du talion) (2010),13.65973532,7603381.5
81156,Jackass 3D (2010),7.781900769,4471928.648
81158,Restrepo (2010),15.34548117,4738629.257
81191,Waiting for 'Superman' (2010),6.007609846,6104730.668
81229,Red (2010),19.400243,4551046.337
81417,Paranormal Activity 2 (2010),7.950625021,5039605.113
81512,Hereafter (2010),42.21617914,9123144.762
81516,Black Death (2010),12.98462022,5966287.782
81535,Saw VII 3D - The Final Chapter (2010),8.343611557,5520305.444
81537,Due Date (2010),6.116016582,5762246.532
81562,127 Hours (2010),12.55938537,7763226.909
81564,Megamind (2010),27.32576251,6268187.384
81591,Black Swan (2010),8.101563613,7452611.648
81641,Fair Game (2010),38.4213235,8996474.919
81660,1990: The Bronx Warriors (1990: I guerrieri del Bronx) (1982),9.098613844,6599118.136
81782,Unstoppable (2010),8.173202531,5619406.492
81784,Morning Glory (2010),4.93338413,6066462.374
81786,Certified Copy (Copie conforme) (2010),4.286448315,4448062.252
81788,"Next Three Days, The (2010)",3.977391059,5410262.463
81819,Biutiful (2010),4.506211904,7203082.958
81831,"First Beautiful Thing, The (La prima cosa bella) (2010)",8.273136403,5285919.221
81834,Harry Potter and the Deathly Hallows: Part 1 (2010),24.04995605,7601618.231
81845,"King's Speech, The (2010)",10.26838531,7246728.641
81847,Tangled (2010),7.137496559,5118197.185
81898,"Agony and the Ecstasy of Phil Spector, The (2009)",3.723898373,6350456.006
81910,"Art of the Steal, The (2009)",12.00705863,6262657.262
81932,"Fighter, The (2010)",8.273128915,4023946.123
81949,"Romantics, The (2010)",17.37133909,6362137.168
82035,Cocaine Cowboys II: Hustlin' With the Godmother (2008),49.50766375,11208648.11
82037,"Tillman Story, The (2010)",39.08770882,10743460.3
82041,"Loved Ones, The (2009)",12.62778491,7662328.494
82093,London Boulevard (2010),15.85614759,7277372.083
82095,Skyline (2010),10.08239348,6094937.733
82150,Bunny and the Bull (2009),11.67714861,5999940.92
82152,Beastly (2011),28.90565558,7646824.701
82167,Love and Other Drugs (2010),11.74710431,5570925.784
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",4.583776839,6793461.61
82173,Tiny Furniture (2010),10.83669594,8301917.383
82202,"Tourist, The (2010)",17.94069012,6804527.345
82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),8.367279129,7221877.193
82313,Nightfall (1957),4.947210476,4197720.221
82378,All Good Things (2010),3.480536652,6566523.102
82459,True Grit (2010),14.5251689,6166779.942
82461,Tron: Legacy (2010),4.105243476,6122327.549
82463,Another Year (2010),49.55990818,8914254.003
82499,How Do You Know (2010),6.406709451,6577120.349
82527,Barney's Version (2010),7.937933388,5664886.207
82534,"Company Men, The (2010)",4.669725091,7252650.586
82608,Zerophilia (2005),6.620843574,5628581.296
82667,I Saw the Devil (Akmareul boatda) (2010),9.632568032,6690939.701
82852,Little Fockers (2010),7.169400332,3916221.702
82854,Gulliver's Travels (2010),38.77298395,8507397.447
82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",17.14862658,6415602.546
82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",18.01659439,6461043.394
83086,Burlesque (2010),16.05248104,7218687.688
83096,"Haunted House, The (1921)",13.59299305,5660370.796
83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",10.42036874,6653077.4
83134,Tucker & Dale vs Evil (2010),19.52863691,5489189.27
83177,Yogi Bear (2010),22.05328354,7579408.192
83270,Made in Dagenham (2010),12.67269091,4337944.884
83293,Waste Land (2010),9.219594306,5185769.827
83318,"Goat, The (1921)",8.322457636,4253244.925
83322,"Boat, The (1921)",7.114860523,6528345.405
83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),24.94261054,6034756.667
83349,"Green Hornet, The (2011)",4.414993093,4254511.785
83359,"Play House, The (1921)",10.53296345,5054469.454
83361,"Paleface, The (1922)",6.732481893,4186114.458
83374,"Warrior's Way, The (2010)",25.00376708,7578718.195
83411,Cops (1922),6.142842066,4563530.49
83480,Season of the Witch (2011),8.910560112,5460050.439
83506,Ricky Gervais Live 4: Science (2010),21.37735484,6645969.199
83603,Fern flowers (Fleur de fougÌ¬re) (1949),3.93639077,5660045.065
83613,Cowboys & Aliens (2011),3.876449672,6563857.594
83803,Day & Night (2010),43.74457049,7746283.098
83827,Marwencol (2010),30.04184679,8322731.662
83829,Scorpio Rising (1964),4.145357831,6078403.148
83910,"Dilemma, The (2011)",46.12727624,12279274.73
83976,"Trip, The (2010)",3.621258836,6280362.321
84098,Phone Call from a Stranger (1952),9.684868753,7223850.781
84116,Poetry (Shi) (2010),4.93843443,5563952.933
84152,Limitless (2011),36.47540295,7872200.047
84154,Transcendent Man (2009),22.51473474,8097514.724
84160,Wishful Drinking (2010),6.760041145,5716502.084
84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijÌ«ban: Ha) (2009),6.181552711,4661302.596
84236,"White Stripes Under Great White Northern Lights, The (2009)",6.084789498,6003717.716
84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),30.29496346,7815304.093
84312,Home Alone 4 (2002),9.346888182,6151167.939
84374,No Strings Attached (2011),20.77417158,9647779.875
84392,"Lincoln Lawyer, The (2011)",38.75507642,9677853.224
84395,"Rite, The (2011)",4.116091032,4585164.575
84414,All-Star Superman (2011),6.989081955,4838564.501
84506,Silent Souls (Ovsyanki) (2010),49.9734493,10062719.67
84601,Unknown (2011),20.84378732,8307161.426
84615,Cedar Rapids (2011),37.58374405,7312077.568
84637,Gnomeo & Juliet (2011),11.00077932,4673641.089
84696,Burke and Hare (2010),10.48414701,4513386.993
84772,Paul (2011),29.60406322,9010964.139
84844,Brother 2 (Brat 2) (2000),15.22404449,6539789.258
84847,Emma (2009),3.47411004,6947543.34
84944,Rango (2011),4.959286551,4761061.401
84950,Take Me Home Tonight (2011),19.66476984,7714918.955
84952,Confessions (Kokuhaku) (2010),44.40819535,11056689.43
84954,"Adjustment Bureau, The (2011)",25.30964932,9174798.926
85016,Cropsey (2009),23.38748617,8163292.709
85020,"Mechanic, The (2011)",33.11325869,7231184.471
85022,Hall Pass (2011),4.521592221,4571347.865
85025,"Eagle, The (2011)",17.26522336,7171091.815
85056,I Am Number Four (2011),22.32879376,5580102.046
85131,Battle: Los Angeles (2011),4.50258624,5475486.394
85179,Summer Wars (SamÌ¢ wÌ«zu) (2009),23.51593545,6390810.098
85213,"Sunset Limited, The (2011)",31.88641552,7744158.765
85261,Mars Needs Moms (2011),12.21839188,6755847.022
85316,Winnie the Pooh and Tigger Too (1974),30.18072018,8153687.156
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora Ìä Outro) (2010),3.532842713,3324106.984
85367,Just Go with It (2011),7.903244076,7836880.281
85394,Cave of Forgotten Dreams (2010),7.776062951,5937299.844
85397,Red Riding Hood (2011),4.049354672,2668250.407
85399,"Big Mommas: Like Father, Like Son (2011)",6.169869111,6558556.544
85401,Super (2010),19.80179268,8970842.8
85412,"Troll Hunter, The (Trolljegeren) (2010)",18.28353728,6787805.573
85414,Source Code (2011),11.20449386,4660550.639
85438,Jane Eyre (2011),23.69588584,7265437.33
85510,Sucker Punch (2011),32.41042075,6173311.874
85572,"New Daughter, The (2009)",28.22041373,7627330.202
85612,Eden (2006),8.096756069,5427270.563
85736,BURN-E (2008),7.272251335,5963551.291
85774,Senna (2010),5.624625877,5257199.382
85780,Family Guy Presents: It's a Trap (2010),3.445032413,5994777.673
85788,Insidious (2010),27.96474263,9198402.277
85796,Hobo with a Shotgun (2011),23.66041093,5880708.323
85881,Win Win (2011),6.307817299,6431680.484
86000,Boy (2010),42.81615169,9079492.373
86014,Diary of a Wimpy Kid: Rodrick Rules (2011),31.43492088,6941959.972
86028,Henry's Crime (2010),45.33206231,8894781.142
86059,Hop (2011),39.53486847,9009690.033
86142,13 Assassins (JÌÈsan-nin no shikaku) (2010),12.61854638,4195931.211
86190,Hanna (2011),21.21079645,8261816.823
86290,American: The Bill Hicks Story (2009),23.4162919,6859738.071
86293,Arthur (2011),21.96555443,8710261.883
86298,Rio (2011),12.24590989,5610664.308
86320,Melancholia (2011),36.77128025,8935700.269
86332,Thor (2011),4.852638529,5442037.346
86345,Louis C.K.: Hilarious (2010),35.48347267,9480219.125
86347,Louis C.K.: Chewed Up (2008),5.64391593,5400977.98
86377,Louis C.K.: Shameless (2007),14.40342889,7300217.055
86487,Mildred Pierce (2011),5.367447868,3004297.814
86504,Voices from the List (2004),7.025189181,7015413.74
86548,Water for Elephants (2011),10.31035667,5079822.363
86593,African Cats (2011),10.0462063,7533798.085
86626,Socialism (Film socialisme) (2010),6.38852478,4784211.674
86644,"Fast Five (Fast and the Furious 5, The) (2011)",34.59025362,8191931.687
86721,Idiots and Angels (2008),5.728652202,8002397.734
86781,Incendies (2010),5.305644428,4660150.934
86817,Something Borrowed (2011),7.157568126,6009754.246
86833,Bridesmaids (2011),19.12104021,8534780.029
86835,Priest (2011),5.309483179,5911777.444
86852,"Beaver, The (2011)",4.744821411,6963266.993
86864,Mothra (Mosura) (1961),49.51661446,9650640.634
86880,Pirates of the Caribbean: On Stranger Tides (2011),43.39814054,9582806.77
86882,Midnight in Paris (2011),16.00341708,7138177.501
86884,"Kid With a Bike, The (Le gamin au vÌ©lo) (2011)",16.75102657,6235481.644
86892,The Man from Nowhere (2010),4.341079662,7051715.904
86898,"Tree of Life, The (2011)",45.66183651,8030684.134
86911,"Hangover Part II, The (2011)",8.07742505,5544842.181
86982,Destroy All Monsters (KaijÌÈ sÌ«shingeki) (1968),6.749781357,5759482.857
87192,Attack the Block (2011),3.647262932,6088616.361
87205,"Tunnel, The (2011)",3.988630477,4530078.538
87218,He Ran All the Way (1951),8.238659673,5341333.335
87222,Kung Fu Panda 2 (2011),8.877398147,5803210.964
87232,X-Men: First Class (2011),4.106453016,6378117.179
87234,Submarine (2010),12.79263967,7702913.578
87298,Everything Must Go (2010),9.125902347,7142011.916
87304,Beginners (2010),21.55600534,6981033.294
87306,Super 8 (2011),3.594496251,5947014.7
87383,Curly Top (1935),5.275848341,5811796.956
87430,Green Lantern (2011),4.357158279,4999225.369
87444,Elektra Luxx (2010),15.86795125,7207601.512
87483,Mr. Popper's Penguins (2011),41.78030812,6745813.708
87485,Bad Teacher (2011),25.3751718,8816992.075
87520,Transformers: Dark of the Moon (2011),23.20988627,7489763.909
87522,Larry Crowne (2011),10.31127275,4687158.548
87529,Your Highness (2011),10.63121576,6822455.909
87598,"Dolly Sisters, The (1945)",9.590789712,6220538.775
87660,Too Big to Fail (2011),45.45096747,10586029.86
87785,Takers (2010),10.03851157,5208037.908
87869,Horrible Bosses (2011),36.35943152,9421176.372
87876,Cars 2 (2011),41.18551144,8736997.566
87884,Savage Messiah (1972),25.97119254,6889059.895
87930,Page One: Inside the New York Times (2011),10.62890307,8390033.626
87975,Burn Notice: The Fall of Sam Axe (2011),27.06592829,12372009.36
88024,To Sleep with Anger (1990),18.80065891,6845799.792
88106,Mahler (1974),5.25624769,7279454.958
88118,"Perfect Host, The (2010)",12.83929497,6844236.093
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),3.718803309,5241924.44
88129,Drive (2011),3.696446161,5441433.106
88140,Captain America: The First Avenger (2011),10.27381317,5883185.225
88163,"Crazy, Stupid, Love. (2011)",3.653602654,4671252.344
88179,One Day (2011),9.443603569,4627863.709
88235,"Guard, The (2011)",6.238429619,6234789.836
88267,Winnie the Pooh (2011),37.54584289,9319720.397
88272,"Woman, The (2011)",22.58468438,5937108.063
88345,Mike's New Car (2002),7.185291013,5790061.564
88356,"Smurfs, The (2011)",14.34278414,5807373.139
88380,Dylan Dog: Dead of Night (2010),17.61859774,7137668.781
88405,Friends with Benefits (2011),6.731298092,7330092.09
88672,Our Idiot Brother (2011),46.70601882,9504773.325
88682,"Letter to Elia, A (2010)",4.756988658,5131877.56
88744,Rise of the Planet of the Apes (2011),18.33783786,7116031.047
88785,"Change-Up, The (2011)",25.27750114,8644955.945
88810,"Help, The (2011)",12.42418712,7697751.728
88812,30 Minutes or Less (2011),12.29522015,5285331.988
88879,Gantz (2011),4.534940794,6245144.475
88932,Final Destination 5 (2011),8.12629581,6917867.29
88950,"Conspirator, The (2010)",11.90439093,4864252.175
88954,"Very Harold & Kumar 3D Christmas, A (2011)",3.956377581,4021723.65
89000,Carancho (2010),3.931704169,5141541.267
89030,Fright Night (2011),6.783510982,6446751.818
89039,Another Earth (2011),39.1114501,8815129.451
89045,Rocky VI (1986),3.994593237,6469480.081
89047,Hesher (2010),8.785144236,5354202.115
89072,Stake Land (2010),19.44513915,7369874.102
89085,"Debt, The (2011)",30.06724889,6744127.084
89087,Colombiana (2011),5.795816763,5833859.208
89090,Bill Cunningham New York (2011),5.751902586,5716118.131
89102,Freakonomics (2010),26.15479437,7499693.537
89118,"Skin I Live In, The (La piel que habito) (2011)",39.68876437,9719975.096
89194,Prom (2011),19.32526336,6455449.43
89203,Magic Trip (2011),42.63079056,9004561.443
89260,Project Nim (2011),36.85727196,8153562.52
89300,Win/win (2010),37.41833336,8536728.038
89305,"Inbetweeners Movie, The (2011)",3.557164784,7664597.202
89321,"Future, The (2011)",6.991990692,4705762.324
89337,"Interrupters, The (2011)",34.90541621,8268165.328
89343,Red State (2011),7.46149208,4855556.207
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),24.65967881,8372417.502
89388,I Don't Know How She Does It (2011),15.57018033,6984531.223
89408,April Love (1957),47.65879868,10916700.77
89427,Shark Night 3D (2011),8.305272171,6675955.051
89470,Contagion (2011),5.63814882,7561937.607
89492,Moneyball (2011),28.75309181,7053579.062
89678,Northanger Abbey (2007),15.05987473,7666612.422
89745,"Avengers, The (2012)",17.30930178,6764325.877
89753,Tinker Tailor Soldier Spy (2011),27.25808315,6126022.168
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",4.416972693,5098438.757
89761,"Dangerous Method, A (2011)",38.07740852,8350696.674
89774,Warrior (2011),47.19531279,8637541.512
89804,"Ides of March, The (2011)",5.658317497,5567806.431
89837,Kill List (2011),4.446323798,6973289.618
89840,Killer Elite (2011),31.19289112,10375946.41
89864,50/50 (2011),44.84460977,6966633.367
89870,Clapham Junction (2007),4.01984009,6061765.846
89881,Superman and the Mole-Men (1951),37.40585861,8580829.239
89904,The Artist (2011),11.49608922,5217676.01
90057,Take Shelter (2011),8.470859108,6827381.428
90061,"Myth of the American Sleepover, The (2010)",25.39421465,8330095.643
90249,Real Steel (2011),15.91258255,7286707.806
90266,Buck (2011),3.440504374,2967764.039
90343,Footloose (2011),3.513950175,4695682.139
90345,"Thing, The (2011)",25.64263318,7703919.428
90357,Tyrannosaur (2011),4.261724261,5328141.403
90374,Martha Marcy May Marlene (2011),34.45169684,10517355.53
90376,We Need to Talk About Kevin (2011),16.17864535,4480049.734
90403,"Three Musketeers, The (2011)",22.04653819,6685831.605
90405,In Time (2011),4.119096967,5695597.551
90428,Margaret (2011),21.2356259,7091263.904
90430,Carnage (2011),15.63769596,8321014.195
90439,Margin Call (2011),25.28200107,6146435.959
90469,Paranormal Activity 3 (2011),16.35612353,5517381.642
90522,Johnny English Reborn (2011),4.996595183,5023716.824
90524,Abduction (2011),4.178113603,4199663.173
90531,Shame (2011),6.609098756,6709126.531
90576,What's Your Number? (2011),33.129912,9813697.208
90600,Headhunters (Hodejegerne) (2011),16.49332208,5639677.059
90603,Batman: Year One (2011),6.888739012,4306152.921
90647,Puss in Boots (2011),21.39358545,7138163.514
90717,Tower Heist (2011),17.62976073,4774828.069
90719,J. Edgar (2011),18.70477777,5976351.17
90738,"Double, The (2011)",6.341838908,4570405.864
90746,"Adventures of Tintin, The (2011)",6.780864955,5600567.065
90863,George Harrison: Living in the Material World (2011),3.684173584,5419032.647
90866,Hugo (2011),13.90110005,5827006.165
90870,Trespass (2011),16.1619256,8704766.18
90888,Immortals (2011),33.65575716,9325615.598
90890,Jack and Jill (2011),4.189396211,4633253.906
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",6.174362324,3936943.941
91077,"Descendants, The (2011)",19.59836529,6034445.077
91094,"Muppets, The (2011)",3.493700298,5330872.901
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",10.90831438,5151970.784
91126,War Horse (2011),12.77563079,5662040.612
91128,"Rum Diary, The (2011)",6.34467816,4945361.983
91134,My Week with Marilyn (2011),5.776767275,5451655.381
91199,Weekend (2011),11.74894319,6158437.074
91273,Bunraku (2010),10.16381356,7469515.261
91286,"Little Colonel, The (1935)",32.12911807,8384575.609
91323,"Sitter, The (2011)",38.10100859,8978550.808
91325,Extremely Loud and Incredibly Close (2011),48.26771509,9714529.905
91355,Asterix and the Vikings (AstÌ©rix et les Vikings) (2006),4.451449413,5606373.451
91414,Arthur Christmas (2011),3.598068971,5290357.375
91470,Violet & Daisy (2011),8.08134781,6491890.323
91483,Bullet to the Head (2012),32.46878355,9307108.243
91485,"Expendables 2, The (2012)",12.59587643,5179645.156
91488,"Snowman, The (1982)",10.30751599,5258356.357
91500,The Hunger Games (2012),46.68600296,9295215.804
91505,Clone (Womb) (2010),6.236799038,6847787.128
91529,"Dark Knight Rises, The (2012)",27.97788096,8106482.441
91535,"Bourne Legacy, The (2012)",16.95245686,5105720.54
91542,Sherlock Holmes: A Game of Shadows (2011),13.17681236,6993274.351
91548,Life in a Day (2011),39.67041376,8322372.733
91582,Stagecoach (1966),8.06021728,6151769.638
91610,Toronto Stories (2008),7.241348293,5102773.658
91622,Young Adult (2011),3.767386179,5105118.232
91628,New Year's Eve (2011),31.95635733,8023354.475
91630,Mission: Impossible - Ghost Protocol (2011),16.55389951,4818019.506
91653,We Bought a Zoo (2011),6.549304307,5248685.185
91658,"Girl with the Dragon Tattoo, The (2011)",17.55921597,8389910.046
91660,"Darkest Hour, The (2011)",10.75214685,4892943.358
91673,Albert Nobbs (2011),7.582004678,7870833.693
91688,Salvation Boulevard (2011),28.42349889,6069618.711
91690,Friends with Kids (2011),15.65813287,5930379.485
91842,Contraband (2012),3.795067939,5475424.442
91869,Being Elmo: A Puppeteer's Journey (2011),22.96902822,8014429.344
91873,Joyful Noise (2012),5.280334311,5949265.044
91886,Dolphin Tale (2011),6.626807773,3509207.161
91890,"Iron Lady, The (2011)",41.12762902,7676577.65
91935,Albatross (2011),40.31364399,10149845.82
91947,"Revenant, The (2009)",44.82814215,8891816.497
91974,Underworld: Awakening (2012),18.04416082,8093878.544
91976,"Grey, The (2012)",28.82091297,9832180.787
91978,Man on a Ledge (2012),9.089766793,6625274.54
92004,Chill Out! (DescongÌ©late!) (2003),24.34318304,7649520.653
92008,Haywire (2011),22.57503698,6695353.578
92048,"Whistleblower, The (2010)",4.644802555,5363677.68
92058,"Human Centipede II (Full Sequence), The (2011)",9.603141658,5601581.091
92163,Fados (2007),48.025426,9421266.863
92198,Seeking Justice (2011),3.928107331,3626521.381
92206,Hostel: Part III (2011),10.89509857,4851242.779
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shÌ«shitsu) (2010)",27.76119237,8749464.796
92234,Red Tails (2012),23.10463705,5754821.47
92259,Intouchables (2011),4.089838366,4024843.625
92264,One for the Money (2012),6.866686273,4354141.527
92309,"Innkeepers, The (2011)",5.990973027,4157862.853
92420,Chronicle (2012),14.19049643,7942007.018
92424,Dottie Gets Spanked (1993),41.15085475,9102504.696
92439,"Art of Getting By, The (2011)",14.5985289,6968742.119
92494,Dylan Moran: Monster (2004),6.37729864,5000822.208
92496,"Dylan Moran: Like, Totally (2006)",3.948357907,7337389.69
92498,Dylan Moran Live: What It Is (2009),5.3373132,4150650.656
92507,Safe House (2012),4.401801063,5003950.471
