movieId,Titulo,Documentary,Sci-Fi,Mystery,Horror,Romance,Thriller,Crime,Fantasy,Comedy,Animation,Children,Drama,Adventure,Duracao,Investimento,Bilheteria
87444,Elektra Luxx (2010),0,0,0,0,0,0,0,0,1,0,0,0,0,111.7305368,15.86795125,7207601.512
87483,Mr. Popper's Penguins (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,88.55452993,41.78030812,6745813.708
87485,Bad Teacher (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,125.0252905,25.3751718,8816992.075
87520,Transformers: Dark of the Moon (2011),0,1,0,0,0,0,0,0,0,0,0,0,1,125.7229552,23.20988627,7489763.909
87522,Larry Crowne (2011),0,0,0,0,1,0,0,0,1,0,0,1,0,98.56532893,10.31127275,4687158.548
87529,Your Highness (2011),0,0,0,0,0,0,0,1,1,0,0,0,1,119.2441719,10.63121576,6822455.909
87598,"Dolly Sisters, The (1945)",0,0,0,0,1,0,0,0,0,0,0,1,0,125.6154934,9.590789712,6220538.775
87660,Too Big to Fail (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,137.1412516,45.45096747,10586029.86
87785,Takers (2010),0,0,0,0,0,1,1,0,0,0,0,0,0,100.013421,10.03851157,5208037.908
87869,Horrible Bosses (2011),0,0,0,0,0,0,1,0,1,0,0,0,0,123.2873569,36.35943152,9421176.372
87876,Cars 2 (2011),0,0,0,0,0,0,0,0,1,1,1,0,1,120.1946062,41.18551144,8736997.566
87884,Savage Messiah (1972),0,0,0,0,0,0,0,0,0,0,0,1,0,96.62417713,25.97119254,6889059.895
87930,Page One: Inside the New York Times (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,122.9143225,10.62890307,8390033.626
87975,Burn Notice: The Fall of Sam Axe (2011),0,0,1,0,0,0,1,0,0,0,0,1,0,153.5869919,27.06592829,12372009.36
88024,To Sleep with Anger (1990),0,0,0,0,0,0,0,0,0,0,0,1,0,97.76598797,18.80065891,6845799.792
88106,Mahler (1974),0,0,0,0,0,0,0,0,0,0,0,1,0,141.0137853,5.25624769,7279454.958
88118,"Perfect Host, The (2010)",0,0,0,0,0,1,1,0,0,0,0,1,0,122.0448662,12.83929497,6844236.093
88125,Harry Potter and the Deathly Hallows: Part 2 (2011),0,0,1,0,0,0,0,1,0,0,0,1,1,127.4449898,3.718803309,5241924.44
88129,Drive (2011),0,0,0,0,0,1,1,0,0,0,0,1,0,101.7321718,3.696446161,5441433.106
88140,Captain America: The First Avenger (2011),0,1,0,0,0,1,0,0,0,0,0,0,1,128.9183491,10.27381317,5883185.225
88163,"Crazy, Stupid, Love. (2011)",0,0,0,0,1,0,0,0,1,0,0,1,0,92.62616398,3.653602654,4671252.344
88179,One Day (2011),0,0,0,0,1,0,0,0,0,0,0,1,0,77.81253206,9.443603569,4627863.709
88235,"Guard, The (2011)",0,0,0,0,0,0,1,0,1,0,0,0,0,120.140186,6.238429619,6234789.836
88267,Winnie the Pooh (2011),0,0,0,0,0,0,0,0,1,1,1,0,0,146.9487227,37.54584289,9319720.397
88272,"Woman, The (2011)",0,0,0,1,0,0,0,0,0,0,0,0,0,81.2877066,22.58468438,5937108.063
88345,Mike's New Car (2002),0,0,0,0,0,0,0,0,1,1,0,0,0,121.8603428,7.185291013,5790061.564
88356,"Smurfs, The (2011)",0,0,0,0,0,0,0,0,1,1,1,0,0,111.4187124,14.34278414,5807373.139
88380,Dylan Dog: Dead of Night (2010),0,0,1,1,0,1,0,0,1,0,0,0,0,91.85646737,17.61859774,7137668.781
88405,Friends with Benefits (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,110.369425,6.731298092,7330092.09
88672,Our Idiot Brother (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,86.74264951,46.70601882,9504773.325
88682,"Letter to Elia, A (2010)",1,0,0,0,0,0,0,0,0,0,0,0,0,112.6390303,4.756988658,5131877.56
88744,Rise of the Planet of the Apes (2011),0,1,0,0,0,1,0,0,0,0,0,1,0,118.1228565,18.33783786,7116031.047
88785,"Change-Up, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,120.0387651,25.27750114,8644955.945
88810,"Help, The (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,141.9087068,12.42418712,7697751.728
88812,30 Minutes or Less (2011),0,0,0,0,0,0,1,0,1,0,0,0,0,87.69054534,12.29522015,5285331.988
88879,Gantz (2011),0,1,0,1,0,0,0,0,0,0,0,0,0,121.972933,4.534940794,6245144.475
88932,Final Destination 5 (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,108.2433756,8.12629581,6917867.29
88950,"Conspirator, The (2010)",0,0,0,0,0,0,0,0,0,0,0,1,0,85.1592974,11.90439093,4864252.175
88954,"Very Harold & Kumar 3D Christmas, A (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,81.16511195,3.956377581,4021723.65
89000,Carancho (2010),0,0,0,0,1,0,1,0,0,0,0,1,0,97.14721651,3.931704169,5141541.267
89030,Fright Night (2011),0,0,0,1,0,0,0,0,1,0,0,0,0,124.7571224,6.783510982,6446751.818
89039,Another Earth (2011),0,1,0,0,1,0,0,0,0,0,0,1,0,104.0562339,39.1114501,8815129.451
89045,Rocky VI (1986),0,0,0,0,0,0,0,0,1,0,0,0,0,138.0935898,3.994593237,6469480.081
89047,Hesher (2010),0,0,0,0,0,0,0,0,0,0,0,1,0,103.6023796,8.785144236,5354202.115
89072,Stake Land (2010),0,0,0,1,0,0,0,0,0,0,0,0,0,112.202032,19.44513915,7369874.102
89085,"Debt, The (2011)",0,0,0,0,0,1,0,0,0,0,0,1,0,88.04491502,30.06724889,6744127.084
89087,Colombiana (2011),0,0,0,0,0,1,0,0,0,0,0,1,1,131.1308443,5.795816763,5833859.208
89090,Bill Cunningham New York (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,101.1339196,5.751902586,5716118.131
89102,Freakonomics (2010),1,0,0,0,0,0,0,0,0,0,0,0,0,123.4857776,26.15479437,7499693.537
89118,"Skin I Live In, The (La piel que habito) (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,120.6779072,39.68876437,9719975.096
89194,Prom (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,115.4800533,19.32526336,6455449.43
89203,Magic Trip (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,129.7753841,42.63079056,9004561.443
89260,Project Nim (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,112.0376911,36.85727196,8153562.52
89300,Win/win (2010),0,0,0,0,0,0,0,0,0,0,0,1,0,95.29940912,37.41833336,8536728.038
89305,"Inbetweeners Movie, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,1,141.9857733,3.557164784,7664597.202
89321,"Future, The (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,93.30556873,6.991990692,4705762.324
89337,"Interrupters, The (2011)",1,0,0,0,0,0,0,0,0,0,0,0,0,126.5414692,34.90541621,8268165.328
89343,Red State (2011),0,0,0,1,0,1,1,0,0,0,0,0,0,65.77147852,7.46149208,4855556.207
89356,Chinese Take-Out (Chinese Take-Away) (Un cuento chino) (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,116.1665933,24.65967881,8372417.502
89388,I Don't Know How She Does It (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,138.4337391,15.57018033,6984531.223
89408,April Love (1957),0,0,0,0,0,0,0,0,1,0,0,1,0,111.0939824,47.65879868,10916700.77
89427,Shark Night 3D (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,116.7444629,8.305272171,6675955.051
89470,Contagion (2011),0,1,0,0,0,1,0,0,0,0,0,0,0,136.5427003,5.63814882,7561937.607
89492,Moneyball (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,123.8292146,28.75309181,7053579.062
89678,Northanger Abbey (2007),0,0,0,0,1,0,0,0,0,0,0,1,0,130.4779436,15.05987473,7666612.422
89745,"Avengers, The (2012)",0,1,0,0,0,0,0,0,0,0,0,0,1,107.5383553,17.30930178,6764325.877
89753,Tinker Tailor Soldier Spy (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,78.5856063,27.25808315,6126022.168
89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,102.357565,4.416972693,5098438.757
89761,"Dangerous Method, A (2011)",0,0,0,0,0,1,0,0,0,0,0,1,0,115.4610534,38.07740852,8350696.674
89774,Warrior (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,97.53726984,47.19531279,8637541.512
89804,"Ides of March, The (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,100.6630543,5.658317497,5567806.431
89837,Kill List (2011),0,0,1,1,0,1,0,0,0,0,0,0,0,138.5240441,4.446323798,6973289.618
89840,Killer Elite (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,123.8949872,31.19289112,10375946.41
89864,50/50 (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,90.21660135,44.84460977,6966633.367
89870,Clapham Junction (2007),0,0,0,0,0,0,0,0,0,0,0,1,0,103.1096141,4.01984009,6061765.846
89881,Superman and the Mole-Men (1951),0,1,1,0,0,0,0,0,0,0,1,0,0,115.7920966,37.40585861,8580829.239
89904,The Artist (2011),0,0,0,0,1,0,0,0,1,0,0,1,0,82.82033291,11.49608922,5217676.01
90057,Take Shelter (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,132.0462081,8.470859108,6827381.428
90061,"Myth of the American Sleepover, The (2010)",0,0,0,0,1,0,0,0,1,0,0,1,0,95.92621718,25.39421465,8330095.643
90249,Real Steel (2011),0,1,0,0,0,0,0,0,0,0,0,1,0,109.4242161,15.91258255,7286707.806
90266,Buck (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,63.14888499,3.440504374,2967764.039
90343,Footloose (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,91.06630673,3.513950175,4695682.139
90345,"Thing, The (2011)",0,1,1,1,0,1,0,0,0,0,0,0,0,94.2961728,25.64263318,7703919.428
90357,Tyrannosaur (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,101.0314219,4.261724261,5328141.403
90374,Martha Marcy May Marlene (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,103.15977,34.45169684,10517355.53
90376,We Need to Talk About Kevin (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,94.38774387,16.17864535,4480049.734
90403,"Three Musketeers, The (2011)",0,0,0,0,0,0,0,0,0,0,0,0,1,87.37987207,22.04653819,6685831.605
90405,In Time (2011),0,1,0,0,0,1,1,0,0,0,0,0,0,117.4260257,4.119096967,5695597.551
90428,Margaret (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,111.3106951,21.2356259,7091263.904
90430,Carnage (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,118.3065582,15.63769596,8321014.195
90439,Margin Call (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,84.33035951,25.28200107,6146435.959
90469,Paranormal Activity 3 (2011),0,0,0,1,0,0,0,0,0,0,0,0,0,115.9094242,16.35612353,5517381.642
90522,Johnny English Reborn (2011),0,0,0,0,0,1,0,0,1,0,0,0,1,96.33646588,4.996595183,5023716.824
90524,Abduction (2011),0,0,1,0,0,1,0,0,0,0,0,1,0,81.8236915,4.178113603,4199663.173
90531,Shame (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,121.934411,6.609098756,6709126.531
90576,What's Your Number? (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,128.6815173,33.129912,9813697.208
90600,Headhunters (Hodejegerne) (2011),0,0,0,0,0,1,1,0,0,0,0,0,0,75.58051783,16.49332208,5639677.059
90603,Batman: Year One (2011),0,0,0,0,0,0,1,0,0,1,0,0,0,86.554214,6.888739012,4306152.921
90647,Puss in Boots (2011),0,0,0,0,0,0,0,1,1,1,0,0,1,85.85699165,21.39358545,7138163.514
90717,Tower Heist (2011),0,0,0,0,0,0,1,0,1,0,0,0,0,68.87114328,17.62976073,4774828.069
90719,J. Edgar (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,75.18271407,18.70477777,5976351.17
90738,"Double, The (2011)",0,0,1,0,0,1,1,0,0,0,0,1,0,94.36888052,6.341838908,4570405.864
90746,"Adventures of Tintin, The (2011)",0,0,1,0,0,0,0,0,0,1,0,0,0,104.0340381,6.780864955,5600567.065
90863,George Harrison: Living in the Material World (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,99.56786764,3.684173584,5419032.647
90866,Hugo (2011),0,0,1,0,0,0,0,0,0,0,1,1,0,113.9340733,13.90110005,5827006.165
90870,Trespass (2011),0,0,0,0,0,1,1,0,0,0,0,1,0,137.2279144,16.1619256,8704766.18
90888,Immortals (2011),0,0,0,0,0,0,0,1,0,0,0,1,0,108.3378902,33.65575716,9325615.598
90890,Jack and Jill (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,105.4492596,4.189396211,4633253.906
90947,"Oslo, August 31st (Oslo, 31. august) (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,63.06869463,6.174362324,3936943.941
91077,"Descendants, The (2011)",0,0,0,0,0,0,0,0,1,0,0,1,0,84.54992954,19.59836529,6034445.077
91094,"Muppets, The (2011)",0,0,0,0,0,0,0,0,1,0,1,0,0,103.1532521,3.493700298,5330872.901
91104,"Twilight Saga: Breaking Dawn - Part 1, The (2011)",0,0,0,0,1,0,0,1,0,0,0,1,1,77.79672657,10.90831438,5151970.784
91126,War Horse (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,109.0279386,12.77563079,5662040.612
91128,"Rum Diary, The (2011)",0,0,0,0,0,1,0,0,1,0,0,1,0,121.9829418,6.34467816,4945361.983
91134,My Week with Marilyn (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,92.21566777,5.776767275,5451655.381
91199,Weekend (2011),0,0,0,0,1,0,0,0,0,0,0,1,0,106.665474,11.74894319,6158437.074
91273,Bunraku (2010),0,0,0,0,0,0,0,1,0,0,0,1,0,117.3466898,10.16381356,7469515.261
91286,"Little Colonel, The (1935)",0,0,0,0,0,0,1,0,1,0,1,1,0,123.1232385,32.12911807,8384575.609
91323,"Sitter, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,114.7825511,38.10100859,8978550.808
91325,Extremely Loud and Incredibly Close (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,105.4742923,48.26771509,9714529.905
91355,Asterix and the Vikings (Astí©rix et les Vikings) (2006),0,0,0,0,0,0,0,1,1,1,1,0,1,112.9136246,4.451449413,5606373.451
91414,Arthur Christmas (2011),0,0,0,0,0,0,0,0,1,1,1,1,0,105.5983508,3.598068971,5290357.375
91470,Violet & Daisy (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,111.8096359,8.08134781,6491890.323
91483,Bullet to the Head (2012),0,0,0,0,0,0,1,0,0,0,0,0,0,149.0244075,32.46878355,9307108.243
91485,"Expendables 2, The (2012)",0,0,0,0,0,0,0,0,0,0,0,0,1,97.63030999,12.59587643,5179645.156
91488,"Snowman, The (1982)",0,0,0,0,0,0,0,0,0,1,1,0,0,91.59730108,10.30751599,5258356.357
91500,The Hunger Games (2012),0,1,0,0,0,1,0,0,0,0,0,1,1,102.3793345,46.68600296,9295215.804
91505,Clone (Womb) (2010),0,1,0,0,1,0,0,0,0,0,0,1,0,143.6835293,6.236799038,6847787.128
91529,"Dark Knight Rises, The (2012)",0,0,0,0,0,0,1,0,0,0,0,0,1,125.9495678,27.97788096,8106482.441
91535,"Bourne Legacy, The (2012)",0,0,0,0,0,1,0,0,0,0,0,1,1,123.0161207,16.95245686,5105720.54
91542,Sherlock Holmes: A Game of Shadows (2011),0,0,1,0,0,1,1,0,1,0,0,0,1,116.8140957,13.17681236,6993274.351
91548,Life in a Day (2011),1,0,0,0,0,0,0,0,0,0,0,1,0,87.6356726,39.67041376,8322372.733
91582,Stagecoach (1966),0,0,0,0,0,0,0,0,0,0,0,0,0,109.2505143,8.06021728,6151769.638
91610,Toronto Stories (2008),0,0,0,0,0,0,0,0,0,0,0,1,0,82.8696968,7.241348293,5102773.658
91622,Young Adult (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,107.3811907,3.767386179,5105118.232
91628,New Year's Eve (2011),0,0,0,0,1,0,0,0,1,0,0,0,0,93.10993949,31.95635733,8023354.475
91630,Mission: Impossible - Ghost Protocol (2011),0,0,0,0,0,1,0,0,0,0,0,0,1,85.49622637,16.55389951,4818019.506
91653,We Bought a Zoo (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,111.3709373,6.549304307,5248685.185
91658,"Girl with the Dragon Tattoo, The (2011)",0,0,0,0,0,1,0,0,0,0,0,1,0,125.7432737,17.55921597,8389910.046
91660,"Darkest Hour, The (2011)",0,1,0,1,0,1,0,0,0,0,0,0,0,94.65932062,10.75214685,4892943.358
91673,Albert Nobbs (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,141.5232574,7.582004678,7870833.693
91688,Salvation Boulevard (2011),0,0,0,0,0,1,0,0,1,0,0,0,0,80.61695992,28.42349889,6069618.711
91690,Friends with Kids (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,101.8401197,15.65813287,5930379.485
91842,Contraband (2012),0,0,0,0,0,1,1,0,0,0,0,1,0,112.0765548,3.795067939,5475424.442
91869,Being Elmo: A Puppeteer's Journey (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,127.3042817,22.96902822,8014429.344
91873,Joyful Noise (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,118.1234439,5.280334311,5949265.044
91886,Dolphin Tale (2011),0,0,0,0,0,0,0,0,0,0,1,1,0,67.98832991,6.626807773,3509207.161
91890,"Iron Lady, The (2011)",0,0,0,0,0,0,0,0,0,0,0,1,0,99.25835267,41.12762902,7676577.65
91935,Albatross (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,141.1097426,40.31364399,10149845.82
91947,"Revenant, The (2009)",0,0,0,1,0,0,0,0,1,0,0,0,0,79.42414807,44.82814215,8891816.497
91974,Underworld: Awakening (2012),0,0,0,1,0,0,0,1,0,0,0,0,0,121.4250944,18.04416082,8093878.544
91976,"Grey, The (2012)",0,0,0,0,0,0,0,0,0,0,0,1,0,148.2185205,28.82091297,9832180.787
91978,Man on a Ledge (2012),0,0,0,0,0,1,1,0,0,0,0,0,0,143.4502008,9.089766793,6625274.54
92004,Chill Out! (Descongí©late!) (2003),0,0,0,0,0,0,0,0,1,0,0,1,0,111.2546991,24.34318304,7649520.653
92008,Haywire (2011),0,0,0,0,0,1,0,0,0,0,0,0,0,101.13321,22.57503698,6695353.578
92048,"Whistleblower, The (2010)",0,0,0,0,0,1,0,0,0,0,0,1,0,119.3782571,4.644802555,5363677.68
92058,"Human Centipede II (Full Sequence), The (2011)",0,0,0,1,0,0,0,0,0,0,0,0,0,103.0719025,9.603141658,5601581.091
92163,Fados (2007),1,0,0,0,0,0,0,0,0,0,0,0,0,104.4850875,48.025426,9421266.863
92198,Seeking Justice (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,66.21021648,3.928107331,3626521.381
92206,Hostel: Part III (2011),0,0,0,1,0,1,0,0,0,0,0,0,0,79.80162126,10.89509857,4851242.779
92210,"Disappearance of Haruhi Suzumiya, The (Suzumiya Haruhi no shíÇshitsu) (2010)",0,1,1,0,0,0,0,0,0,1,0,1,1,108.0605282,27.76119237,8749464.796
92234,Red Tails (2012),0,0,0,0,0,0,0,0,0,0,0,1,1,101.8304759,23.10463705,5754821.47
92259,Intouchables (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,87.41886166,4.089838366,4024843.625
92264,One for the Money (2012),0,0,0,0,0,0,1,0,1,0,0,0,0,73.94744793,6.866686273,4354141.527
92309,"Innkeepers, The (2011)",0,0,0,1,0,1,0,0,0,0,0,0,0,107.8724253,5.990973027,4157862.853
92420,Chronicle (2012),0,1,0,0,0,1,0,0,0,0,0,0,0,150.9354709,14.19049643,7942007.018
92424,Dottie Gets Spanked (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,106.5015175,41.15085475,9102504.696
92439,"Art of Getting By, The (2011)",0,0,0,0,1,0,0,0,0,0,0,1,0,122.5554517,14.5985289,6968742.119
92494,Dylan Moran: Monster (2004),1,0,0,0,0,0,0,0,1,0,0,0,0,93.31174884,6.37729864,5000822.208
92496,"Dylan Moran: Like, Totally (2006)",0,0,0,0,0,0,0,0,1,0,0,0,0,131.0472431,3.948357907,7337389.69
92498,Dylan Moran Live: What It Is (2009),0,0,0,0,0,0,0,0,1,0,0,0,0,105.2893028,5.3373132,4150650.656
92507,Safe House (2012),0,0,1,0,0,1,1,0,0,0,0,0,0,106.5970734,4.401801063,5003950.471
92509,"Vow, The (2012)",0,0,0,0,1,0,0,0,0,0,0,1,0,137.6241171,10.17587679,7686032.339
92535,Louis C.K.: Live at the Beacon Theater (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,93.00207525,11.80687927,5029626.547
92613,Holding Trevor (2007),0,0,0,0,1,0,0,0,0,0,0,1,0,131.5401545,10.99940618,6948259.642
92665,"For a Good Time, Call... (2012)",0,0,0,0,1,0,0,0,1,0,0,1,0,96.94664118,12.18424398,5374190.124
92681,Journey 2: The Mysterious Island (2012),0,1,0,0,0,0,0,0,1,0,0,0,1,120.7965887,9.063319231,8177605.793
92694,Perfect Sense (2011),0,1,0,0,1,0,0,0,0,0,0,1,0,143.1083205,20.71522322,8427734.044
92751,Kokowí_í_h (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,82.88426564,35.00926845,6450865.793
92756,Hearts of the West (1975),0,0,0,0,0,0,0,0,1,0,0,0,0,142.9774178,6.202062197,7665831.861
92938,Ghost Rider: Spirit of Vengeance (2012),0,0,0,0,0,1,0,1,0,0,0,0,0,128.6810935,31.43810278,8958254.465
92954,Prayers for Bobby (2009),0,0,0,0,0,0,0,0,0,0,0,1,0,131.0534456,5.088331409,5797500.553
92966,Love Wrecked (2005),0,0,0,0,1,0,0,0,1,0,0,0,0,99.52894532,34.20610083,7095044.383
93040,"Civil War, The (1990)",1,0,0,0,0,0,0,0,0,0,0,0,0,80.06413374,6.072324257,3988042.939
93061,October Baby (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,142.5829891,14.80269534,7993666.258
93242,Gone (2012),0,0,0,0,0,1,0,0,0,0,0,1,0,118.7243985,3.897836544,4776453.193
93265,Courageous (2011),0,0,0,0,0,0,0,0,0,0,0,1,0,85.36730345,33.58202157,7086792.586
93270,Project X (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,99.24380501,26.49750395,7317019.753
93272,Dr. Seuss' The Lorax (2012),0,0,0,0,0,0,0,1,0,1,0,0,0,137.8819639,6.319898302,7130462.671
93287,"Big Year, The (2011)",0,0,0,0,0,0,0,0,1,0,0,0,0,129.2706246,7.811392097,6069327.883
93320,Trailer Park Boys (1999),0,0,0,0,0,0,1,0,1,0,0,0,0,94.68679535,22.78133977,7229134.819
93324,Undefeated (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,128.6294571,30.03122907,8999216.109
93326,This Means War (2012),0,0,0,0,1,0,0,0,1,0,0,0,0,121.7828017,7.638307903,6239108.58
93363,John Carter (2012),0,1,0,0,0,0,0,0,0,0,0,0,1,82.48000848,13.44764772,4858962.98
93422,Starbuck (2011),0,0,0,0,0,0,0,0,1,0,0,0,0,120.4098166,3.492343617,5417564.181
93432,Forks Over Knives (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,140.3708596,3.880062687,7560510.306
93443,Goon (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,119.3257125,9.686267332,5700110.501
93498,Game Change (2012),0,0,0,0,0,0,0,0,0,0,0,1,0,133.1410984,23.13686394,6865303.348
93510,21 Jump Street (2012),0,0,0,0,0,0,1,0,1,0,0,0,0,103.9181612,10.50351575,4764872.077
93512,"Jeff, Who Lives at Home (2012)",0,0,0,0,0,0,0,0,1,0,0,1,0,96.09192433,3.767782369,5422672.11
93563,Lockout (2012),0,1,0,0,0,1,0,0,0,0,0,0,0,82.07017486,4.629775016,3691342.322
93693,Casa de mi Padre (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,115.6482248,16.27008424,6186420.729
93700,Corman's World: Exploits of a Hollywood Rebel (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,102.7936555,6.635570831,5072189.347
93721,Jiro Dreams of Sushi (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,97.01186363,13.86853138,6101738.052
93766,Wrath of the Titans (2012),0,0,0,0,0,0,0,1,0,0,0,0,1,124.5372508,48.83198732,10894452.17
93805,Iron Sky (2012),0,1,0,0,0,0,0,0,1,0,0,0,0,65.88073232,48.62991119,8560218.802
93831,American Reunion (American Pie 4) (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,114.923477,5.168747555,6656129.533
93838,The Raid: Redemption (2011),0,0,0,0,0,0,1,0,0,0,0,0,0,93.2180877,28.28879582,7029823.95
93840,"Cabin in the Woods, The (2012)",0,1,0,1,0,1,0,0,1,0,0,0,0,103.6695876,3.707123196,5145586.071
93855,God Bless America (2011),0,0,0,0,0,0,0,0,1,0,0,1,0,91.93150892,41.65735734,8231642.621
93980,"Three Stooges, The (2012)",0,0,0,0,0,0,0,0,1,0,0,0,0,79.2880861,3.49059865,4036078.773
93982,"Raven, The (2012)",0,0,1,0,0,1,0,0,0,0,0,0,0,96.14230872,5.143369582,5369250.1
94011,"Big Bang, The (2011)",0,0,0,0,0,1,0,0,0,0,0,0,0,97.89966631,5.833968506,4933869.307
94015,Mirror Mirror (2012),0,0,0,0,0,0,0,1,1,0,0,0,1,87.32291895,9.5525966,3463473.965
94018,Battleship (2012),0,1,0,0,0,1,0,0,0,0,0,0,0,158.0126138,21.6662458,9864810.327
94024,Louis Theroux: The Most Hated Family in America in Crisis (2011),1,0,0,0,0,0,0,0,0,0,0,0,0,115.3420792,22.18613498,8740175.436
94070,"Best Exotic Marigold Hotel, The (2011)",0,0,0,0,0,0,0,0,1,0,0,1,0,103.0747644,23.73406469,8147241.533
94266,"Five-Year Engagement, The (2012)",0,0,0,0,1,0,0,0,1,0,0,0,0,129.6227363,4.832688093,6484681.039
94323,Think Like a Man (2012),0,0,0,0,0,0,0,0,1,0,0,0,0,89.02244048,34.93413589,7916433.65
94325,"Lucky One, The (2012)",0,0,0,0,0,0,0,0,0,0,0,1,0,90.52197138,10.99912082,4027836.809
94466,Black Mirror (2011),0,1,0,0,0,0,0,0,0,0,0,1,0,100.6287302,27.82648834,6098134.651
94478,Dark Shadows (2012),0,0,0,1,0,0,0,0,1,0,0,0,0,91.43529497,4.104112215,4288935.442
94480,The Scorpion King: Rise of a Warrior (2008),0,0,0,0,0,0,0,1,0,0,0,0,1,91.1942843,46.75219063,8507418.353
94494,96 Minutes (2011),0,0,0,0,0,1,0,0,0,0,0,1,0,112.1192031,8.273444489,5966076.604
94672,Across the Line: The Exodus of Charlie Wright (2010),0,0,0,0,0,0,1,0,0,0,0,1,0,136.9571605,13.39707146,5913776.169
94677,"Dictator, The (2012)",0,0,0,0,0,0,0,0,1,0,0,0,0,92.15608923,17.50542912,4932444.952
94777,Men in Black III (M.III.B.) (M.I.B.Œ_) (2012),0,1,0,0,0,0,0,0,1,0,0,0,0,106.3775756,5.49689124,5641226.499
94780,Snow White and the Huntsman (2012),0,0,0,0,0,0,0,0,0,0,0,1,1,126.5505751,7.365829063,7807164.873
94799,Sound of My Voice (2011),0,1,1,0,0,0,0,0,0,0,0,1,0,109.0557741,5.72208928,4811011.429
94833,"Pirates! Band of Misfits, The (2012)",0,0,0,0,0,0,0,0,1,1,1,0,1,112.3421232,20.8756654,8071768.37
94864,Prometheus (2012),0,1,0,1,0,0,0,0,0,0,0,0,0,134.4166878,11.05472185,7178930.465
